-0.16340	-0.02924	-0.26881	-0.05017	0.41975	-0.09670	-0.01917	0.04925	0.17246	0.32207	0.03808	0.11595	-0.00759	-0.40737	0.08540	0.33823	-0.32341	0.23600	-0.21611	0.27703	-0.36659	-0.09146	0.06910	0.16181	-0.05613	-0.21903	-0.35440	0.24492	0.32495	0.12198	0.26468	-0.30763	-0.55291	-0.13593	-0.02228	0.05684	-0.17768	-0.18173	-0.44456	-0.10709	0.18109	0.31780	-0.06482	-0.08206	-0.06560	-0.14429	0.02973	0.20333	-0.18787	0.06317	-0.56268	0.38364	-0.01303	0.51088	0.33770	-0.52932	0.29832	-0.17454	0.41873	0.62572	0.05743	-0.38121	-0.51350	0.07079	-0.00681	0.52850	-0.39870	0.06201	0.34740	-0.07810	-0.12680	-0.04429	-0.11587	-0.04999	-0.44485	0.34796	-0.05703	-0.41598	0.15634	0.24450	-0.10516	-0.02000	0.35912	0.09074	0.08360	-0.06616	-0.34577	0.13167	-0.23306	-0.11256	-0.56295	0.30582	-0.18204	0.58242	-0.39979	0.31755	-0.09232	-0.20329	-0.00134	-0.54264	0.14688	-0.09179	-0.25959	-0.13654	-0.41636	0.44594	-0.05636	-0.22922	-0.15218	0.04188	0.11687	0.08367	0.13896	0.66894	-0.26008	-0.42903	0.00925	0.61296	0.27414	0.32956	0.07356	0.55208	0.24670	-0.40006	0.08038	0.10544	-0.14088	-0.03554	-0.02407	-0.04244	-0.46942	0.08640	-0.23561	0.51849	0.26321	-0.63961	0.47714	0.32697	0.20442	0.06615	0.00029	-0.08630	-0.22916	-0.06305	0.07490	-0.16692	-0.30166	0.40725	-0.57392	-0.11432	0.09733	-0.04744	0.31418	0.39821	-0.43233	-0.01767	-0.09495	-0.28950	0.28420	-0.02148	-0.19796	0.36288	-0.08653	0.05211	0.69980	-0.06635	-0.42668	-0.26096	-0.15493	0.33769	-0.24778	0.05348	0.66249	-0.48054	0.34804	0.13592	-0.24197	-0.24914	-0.29764	-0.61614	0.17241	-0.17834	-0.02473	-0.28716	0.08076	0.16182	-0.12566	0.01588	-0.08471	-0.80886	-0.60829	0.20878	0.35231	-0.57561	0.02777	0.43003	-0.08334	-0.22017	-0.13930	0.20875
-0.11774	0.06174	-0.10977	-0.05759	0.36823	-0.13026	0.02080	-0.03471	0.08930	0.20785	0.07986	0.24357	-0.03772	-0.36677	0.05334	0.18103	-0.32988	0.24425	-0.18415	0.31908	-0.33654	-0.03247	0.13043	0.18666	-0.16249	-0.17382	-0.44627	0.35499	0.15018	0.09348	0.29119	-0.32852	-0.46201	-0.05874	0.02506	-0.13799	-0.27629	0.01057	-0.35149	-0.06981	0.40464	0.06411	-0.09685	-0.13738	-0.11979	-0.06162	-0.04625	0.11619	-0.24117	0.07167	-0.33781	0.05253	0.02764	0.21986	0.30222	-0.32859	0.27399	-0.02080	0.41269	0.71113	0.06361	-0.28945	-0.39754	-0.01475	0.13420	0.47267	-0.39101	0.16485	0.33176	-0.00658	-0.11067	-0.10068	-0.14385	0.09541	-0.52012	0.40313	0.02944	-0.36402	0.15450	0.07555	-0.14992	-0.14815	0.37354	-0.02136	-0.01094	0.01921	-0.43937	0.18428	-0.08560	-0.12207	-0.54818	0.07174	-0.35498	0.61408	-0.10962	0.20731	-0.00568	-0.23800	0.07635	-0.44890	0.29867	-0.13361	-0.43391	-0.13030	-0.27426	0.42784	-0.03062	-0.16102	-0.03224	0.10988	0.01226	0.07681	0.18089	0.43595	-0.18841	-0.65334	0.00292	0.46095	0.10421	0.32395	-0.02993	0.43918	0.19732	-0.40823	0.05869	0.13249	-0.14368	0.07147	-0.06011	-0.13148	-0.30427	0.07757	-0.03339	0.41422	0.19063	-0.60276	0.22269	0.28350	0.05062	0.12660	0.08282	0.01935	-0.06675	-0.22679	0.13659	-0.18371	-0.24022	0.30851	-0.50150	-0.04912	0.03921	-0.05905	0.24570	0.27348	-0.49813	-0.00063	0.04713	-0.34466	0.33523	0.21211	-0.06339	0.26188	0.04528	0.08978	0.61924	-0.13584	-0.31071	-0.02903	-0.23194	0.37715	-0.22250	-0.04088	0.76862	-0.35661	0.35269	0.18211	-0.09843	-0.11076	-0.13362	-0.28418	0.17431	0.01538	-0.07716	-0.30166	0.10676	0.09488	-0.22573	-0.10826	-0.16955	-0.86945	-0.47521	0.24122	0.29777	-0.46450	-0.05198	0.32661	-0.06693	-0.18607	-0.11403	0.12666
-0.12066	0.00527	-0.25573	-0.04780	0.48141	-0.03965	-0.10385	-0.13189	0.16697	0.27623	-0.08866	0.17298	-0.08397	-0.47281	-0.03313	0.30206	-0.17988	0.35450	-0.26148	0.14126	-0.44451	-0.05286	0.01651	0.18971	-0.02883	-0.32050	-0.37711	0.45480	0.31121	0.25069	0.06085	-0.20508	-0.43775	-0.23403	0.09599	0.04012	-0.23791	-0.02967	-0.45332	0.00374	0.35220	0.34153	-0.05927	-0.04814	0.00721	-0.16596	-0.00724	0.23027	-0.24895	0.06021	-0.32948	0.34305	0.04108	0.41653	0.38703	-0.25577	0.34834	-0.14633	0.37352	0.79698	0.19426	-0.42522	-0.43088	-0.06476	0.04048	0.45309	-0.49344	-0.17015	0.23483	-0.07899	-0.21404	-0.08741	0.01506	-0.15171	-0.54894	0.51246	-0.07532	-0.33204	-0.02226	0.32186	-0.09916	-0.10067	0.35223	0.00490	-0.03832	-0.11264	-0.33689	0.14857	-0.24084	-0.00550	-0.49198	0.20114	-0.19395	0.46000	-0.35545	0.28249	-0.11998	-0.18710	0.03327	-0.45043	0.23275	0.04369	-0.25384	-0.15768	-0.32408	0.46053	-0.09082	-0.09657	-0.16375	0.11411	0.04597	0.00520	0.23930	0.55823	-0.37227	-0.38132	-0.01401	0.61900	0.25359	0.32726	0.04601	0.53008	0.25685	-0.42882	0.17217	0.26199	0.14877	-0.13916	-0.04203	0.03614	-0.52254	0.21717	-0.08849	0.45119	0.30975	-0.55449	0.29204	0.43741	0.29898	0.02840	-0.05430	-0.02483	-0.09842	-0.13753	0.10343	-0.17170	-0.24592	0.45063	-0.64431	-0.16122	0.09142	-0.12778	0.31779	0.24924	-0.46816	-0.06502	-0.14018	-0.17954	0.40107	0.06038	-0.05397	0.23488	-0.12512	0.24709	0.68744	-0.19101	-0.51226	-0.26134	0.03504	0.37595	-0.17997	0.08165	0.61276	-0.34102	0.42351	0.13735	-0.27047	-0.13237	-0.53625	-0.48073	0.17430	-0.08154	-0.06191	-0.26166	0.22102	0.21611	-0.24794	-0.00879	-0.16269	-0.74127	-0.64681	0.22441	0.15727	-0.65436	0.07097	0.55073	-0.14085	-0.11436	0.03868	0.09663
-0.10874	0.08358	-0.20143	-0.07628	0.16618	-0.12233	0.04828	0.01640	0.19307	0.18521	-0.04289	0.30586	0.11080	-0.47370	0.09146	0.18746	-0.10877	0.26851	-0.04803	0.12631	-0.33661	0.01626	0.06759	0.05375	-0.08952	-0.35030	-0.22360	0.13844	0.17189	0.07608	0.19653	-0.16221	-0.26460	-0.11501	0.00136	-0.25687	-0.18164	-0.06946	-0.25578	0.03447	0.31418	0.17805	0.17208	0.09136	-0.00829	-0.21145	-0.12687	0.12795	-0.16658	0.09469	-0.13458	0.08406	-0.18028	0.16520	0.30870	-0.14142	0.32942	-0.05599	0.28147	0.40564	0.07824	-0.27450	-0.21980	-0.05120	0.01611	0.32410	-0.21158	-0.05200	0.18373	0.05382	-0.09858	-0.22111	-0.01073	0.01033	-0.20647	0.37446	0.04226	-0.22414	-0.26285	0.16491	-0.16561	-0.23258	0.26264	-0.08481	-0.11096	-0.06488	-0.18945	0.21937	-0.12679	0.03773	-0.36651	0.07110	-0.02728	0.28663	-0.28977	0.15427	-0.05864	-0.08773	-0.00438	-0.35080	0.27606	0.04114	-0.26792	-0.02096	-0.22573	0.34981	-0.05304	0.03228	-0.01893	-0.02807	0.09865	0.19015	0.01256	0.39352	-0.14046	-0.32163	-0.07098	0.44223	0.25767	0.14542	-0.03190	0.20692	0.09564	-0.28030	0.06397	0.23894	0.11859	-0.03026	0.05381	0.02559	-0.12774	0.08181	0.05269	0.35210	0.13394	-0.27827	0.10415	0.36898	0.09998	-0.11751	-0.14569	0.10383	0.00470	-0.24748	0.08610	0.03851	-0.17846	0.23608	-0.29253	0.02428	0.07313	-0.15217	0.06149	0.29846	-0.31086	-0.12244	0.00319	-0.17612	0.18608	0.13539	0.06766	0.18461	-0.16426	0.15141	0.27913	-0.04287	-0.25836	-0.08172	-0.07690	0.25589	-0.14956	-0.00121	0.45552	-0.17049	0.32804	-0.01353	-0.18189	-0.21236	-0.42719	-0.24131	0.00418	0.02538	-0.08281	-0.20891	0.13563	-0.00828	-0.08156	0.04745	-0.08852	-0.68037	-0.41682	0.08893	0.07080	-0.29440	-0.13071	0.29395	-0.01190	-0.03778	0.00739	-0.07455
-0.08924	0.08475	-0.10105	-0.05601	0.40934	-0.09223	-0.03566	-0.15547	0.08564	0.17729	-0.00464	0.28159	-0.08864	-0.41040	-0.02568	0.15691	-0.23420	0.32325	-0.21440	0.22857	-0.38849	-0.00673	0.09537	0.20525	-0.14428	-0.24146	-0.46141	0.49492	0.14102	0.17929	0.15530	-0.26015	-0.38524	-0.12414	0.10391	-0.14914	-0.31644	0.11195	-0.35733	0.00407	0.51872	0.07993	-0.09314	-0.11477	-0.07125	-0.07607	-0.07089	0.13414	-0.28189	0.06969	-0.18235	0.02547	0.06372	0.15696	0.33511	-0.14622	0.30733	-0.00200	0.38255	0.82531	0.15483	-0.31879	-0.34245	-0.10512	0.16572	0.42240	-0.45417	0.01008	0.25671	-0.00717	-0.16883	-0.12942	-0.05657	0.02761	-0.58952	0.51280	0.01725	-0.30806	0.03543	0.12712	-0.14592	-0.20193	0.36894	-0.07858	-0.09222	-0.01177	-0.43345	0.19554	-0.09079	-0.05070	-0.50086	0.00195	-0.36293	0.53246	-0.08005	0.18394	-0.02411	-0.22720	0.09942	-0.38743	0.35592	-0.04329	-0.43008	-0.14440	-0.21274	0.43758	-0.05360	-0.07259	-0.03996	0.15803	-0.03500	0.02449	0.24779	0.36214	-0.26321	-0.62153	-0.01259	0.46497	0.09051	0.32242	-0.04830	0.42452	0.20409	-0.42740	0.11988	0.23686	0.04942	0.00239	-0.07208	-0.07910	-0.33968	0.16475	0.06469	0.36935	0.22165	-0.54602	0.09929	0.35714	0.11366	0.10143	0.04643	0.06033	0.02042	-0.27645	0.15561	-0.18689	-0.20306	0.33743	-0.54843	-0.08039	0.03527	-0.11261	0.24811	0.17416	-0.52202	-0.03220	0.01697	-0.27135	0.41314	0.26668	0.03261	0.17655	0.01956	0.21977	0.61100	-0.21894	-0.36776	-0.02929	-0.10529	0.40265	-0.17730	-0.02210	0.73547	-0.26359	0.40300	0.18306	-0.11743	-0.03291	-0.29270	-0.19392	0.17557	0.07992	-0.10194	-0.28466	0.20026	0.13107	-0.30726	-0.12471	-0.22154	-0.82439	-0.50089	0.25163	0.16774	-0.51699	-0.02318	0.40708	-0.10527	-0.11554	0.00462	0.05192
-0.19247	-0.01873	-0.13119	-0.06348	0.47163	-0.11135	-0.03898	-0.22004	0.14888	0.18002	-0.10392	0.30539	-0.27650	-0.41478	0.00580	0.00511	-0.19521	0.29620	-0.13018	0.27755	-0.42821	0.03478	0.11636	0.21924	-0.17196	-0.26822	-0.58696	0.50388	0.02923	0.18876	0.31924	-0.38792	-0.36487	-0.07414	0.15019	-0.29621	-0.38629	0.23929	-0.41682	0.06083	0.60895	-0.17970	-0.15220	-0.10078	-0.19713	-0.06456	-0.14777	0.23500	-0.26245	0.01964	-0.07657	-0.08350	-0.00374	0.17414	0.35098	-0.08408	0.39820	0.05462	0.39449	0.81221	0.01877	-0.22725	-0.27484	-0.19515	0.19179	0.35766	-0.48701	0.15862	0.20385	0.07588	-0.20371	-0.12918	-0.11141	0.12351	-0.66222	0.54009	0.09038	-0.18108	0.05326	0.01702	-0.16465	-0.33434	0.37903	-0.04331	-0.22818	-0.04985	-0.42164	0.09562	-0.05655	-0.00725	-0.62822	-0.11791	-0.52456	0.55670	0.03127	0.16958	-0.07349	-0.27328	0.22341	-0.37769	0.44837	-0.08086	-0.45964	-0.13132	-0.19488	0.52694	-0.04936	-0.06368	-0.06192	0.17902	-0.09095	0.11833	0.27179	0.25811	-0.33203	-0.63241	-0.01686	0.47938	0.00933	0.29502	0.00440	0.32396	0.23193	-0.29245	0.18055	0.20974	-0.05008	0.16994	0.01317	-0.09951	-0.24558	0.12284	0.21185	0.32336	0.22323	-0.46979	0.05983	0.21883	0.05659	-0.00869	0.06251	0.12578	0.27568	-0.34836	0.28154	-0.26852	-0.14248	0.25085	-0.54623	-0.05144	-0.08449	-0.19331	0.22315	0.23469	-0.48986	-0.10397	0.10471	-0.38720	0.30669	0.40924	0.09670	0.12742	0.19634	0.26535	0.62713	-0.30532	-0.17143	0.07486	-0.15186	0.36928	-0.19255	-0.01837	0.75182	-0.07101	0.44489	0.13655	-0.16464	0.04334	-0.17193	-0.02856	0.18135	0.26442	-0.11846	-0.21253	0.18356	0.12761	-0.22875	-0.18340	-0.38966	-0.83674	-0.45001	0.17912	0.05961	-0.42270	-0.13575	0.35094	-0.06598	-0.10208	-0.00112	0.08659
-0.08247	-0.05044	-0.24755	-0.00861	0.48920	0.00126	-0.08658	-0.10845	0.12167	0.29506	-0.16713	0.18751	-0.14087	-0.47312	0.09894	0.31631	-0.16537	0.34446	-0.32383	0.23303	-0.36549	-0.03728	0.03282	0.18794	0.06317	-0.24812	-0.34187	0.43266	0.31689	0.17990	0.18109	-0.26454	-0.44459	-0.20605	0.07030	0.04157	-0.35565	-0.09680	-0.45794	-0.07894	0.30027	0.31242	-0.10658	0.04607	0.01557	-0.18711	0.09141	0.22576	-0.14083	0.18960	-0.29449	0.29022	0.04358	0.48503	0.32661	-0.28238	0.30167	-0.17450	0.33948	0.79221	0.02341	-0.42163	-0.43668	0.04961	0.04656	0.49094	-0.47298	-0.16105	0.15934	0.07287	-0.28555	0.02323	-0.06243	-0.13879	-0.56660	0.45608	0.05389	-0.33167	-0.08004	0.27415	-0.07244	-0.20995	0.26001	-0.00600	-0.17575	-0.09624	-0.22685	0.14907	-0.24598	-0.09003	-0.50284	0.24974	-0.22356	0.44040	-0.36284	0.32864	-0.12503	-0.19176	0.07142	-0.47734	0.16971	0.02658	-0.22005	-0.18163	-0.38868	0.36065	-0.13313	-0.16239	-0.15405	0.05534	0.04920	-0.00467	0.23082	0.41803	-0.39196	-0.45046	0.17630	0.66821	0.23777	0.24141	-0.03734	0.42998	0.29238	-0.29599	0.12342	0.23422	0.07471	-0.22745	-0.03314	-0.03649	-0.64063	0.21725	-0.14279	0.38352	0.42228	-0.43233	0.25738	0.35305	0.34365	-0.04296	-0.09142	-0.15535	0.05121	-0.21722	0.18186	-0.17517	-0.15349	0.50492	-0.65127	-0.03763	0.03946	-0.06099	0.29291	0.34824	-0.32667	-0.14077	0.04440	-0.23513	0.42524	0.13982	-0.10054	0.23479	-0.02342	0.18156	0.60638	-0.07473	-0.54127	-0.14684	-0.00268	0.42599	-0.15139	-0.00245	0.53997	-0.22360	0.44804	0.16414	-0.33913	-0.08420	-0.38682	-0.39403	0.13327	0.01132	-0.07263	-0.25505	0.17161	0.23398	-0.20528	0.03134	-0.09831	-0.66333	-0.67041	0.22564	0.12284	-0.68239	-0.00930	0.54984	-0.07002	-0.14776	-0.02706	0.13858
0.37689	-0.55802	0.03113	0.32746	0.16073	-0.32197	-0.05374	-0.36077	0.11635	0.31182	-0.32230	-0.14811	-0.07562	-0.30556	0.15041	0.20695	-0.41252	0.27531	-0.59258	0.35070	-0.66400	0.20275	0.10896	0.39820	0.26002	-0.09216	-1.02242	0.80917	0.14352	-0.04252	0.01091	0.02462	-0.71178	-0.34939	0.13788	0.10476	-0.46415	-0.12368	-0.34471	-0.34482	0.18751	0.36087	-0.22347	0.01125	0.27371	-0.40253	0.34370	0.10778	-0.04500	0.37190	0.09214	0.04714	0.05459	0.30857	0.43773	-0.20070	0.29715	-0.47713	0.09233	0.43690	-0.16237	-0.52167	-0.68751	-0.14698	0.13012	0.49583	-0.58525	-0.11167	0.14514	0.30774	-0.53599	0.47893	-0.01693	-0.12070	-0.82751	0.32159	0.30042	-0.27711	0.16808	0.15175	0.25501	-0.36977	0.25370	-0.42760	-0.67987	-0.06878	0.03263	0.10089	-0.09888	-0.13972	-0.37358	-0.01786	-0.73732	0.53097	-0.35072	0.57638	-0.16056	-0.38648	-0.03179	-0.74748	0.06008	-0.05641	0.05559	0.08679	-0.22635	0.77285	0.09025	-0.14203	0.08649	-0.04429	-0.06707	0.23840	0.63210	0.09624	-0.47775	-0.87743	-0.02045	0.77052	0.05587	0.17441	-0.10764	-0.01073	0.10376	-0.10746	0.47833	0.06124	-0.15053	0.09649	-0.32856	0.28675	-0.77285	0.28722	-0.47763	0.19915	0.56342	-0.23032	-0.16566	0.12821	0.36384	0.07717	-0.31580	-0.23262	0.34637	-0.28040	0.31573	-0.35017	0.10490	0.60575	-0.77992	0.39051	-0.12322	0.08393	0.35972	0.61922	-0.33989	-0.06924	0.24293	-0.55427	0.41260	0.53034	0.00099	0.50416	0.44600	0.22740	0.79333	0.21864	-0.57424	-0.00557	0.16344	0.18385	-0.12589	-0.19953	0.41383	-0.02965	0.68740	-0.00723	-0.30279	0.37330	-0.04452	-0.01666	0.10857	0.33134	-0.16996	-0.25757	0.33684	0.53291	-0.11223	0.14917	0.08845	-0.32066	-0.69531	0.18618	0.11333	-0.72001	-0.19527	0.35810	-0.29865	0.01192	-0.22879	0.21496
0.02729	-0.07594	-0.06801	0.03986	0.34718	-0.14967	-0.04018	-0.20680	0.09332	0.21093	-0.08406	0.17416	-0.08539	-0.38419	0.01835	0.16942	-0.27878	0.31126	-0.30894	0.25910	-0.45736	0.04564	0.09877	0.25349	-0.04321	-0.20414	-0.60166	0.57348	0.14164	0.12384	0.11920	-0.18896	-0.46687	-0.18045	0.11241	-0.08566	-0.35337	0.05304	-0.35417	-0.08315	0.43592	0.15017	-0.12572	-0.08326	0.01499	-0.15768	0.03276	0.12755	-0.22267	0.14525	-0.11373	0.03089	0.06144	0.19486	0.36076	-0.15984	0.30479	-0.12078	0.30999	0.72821	0.07553	-0.36951	-0.42872	-0.11559	0.15682	0.44075	-0.48694	-0.02036	0.22882	0.07156	-0.26062	0.02266	-0.04666	-0.00947	-0.64902	0.46500	0.08804	-0.30032	0.06859	0.13328	-0.04569	-0.24389	0.34013	-0.16584	-0.23913	-0.02602	-0.31693	0.17188	-0.09281	-0.07295	-0.46904	-0.00300	-0.45653	0.53209	-0.14772	0.28205	-0.05822	-0.26702	0.06662	-0.47744	0.28196	-0.04657	-0.30866	-0.08660	-0.21614	0.52140	-0.01763	-0.08995	-0.00835	0.10745	-0.04302	0.07797	0.34386	0.29566	-0.31684	-0.68551	-0.01456	0.54136	0.08185	0.28542	-0.06313	0.31571	0.17901	-0.34742	0.20950	0.19295	-0.00056	0.02591	-0.13620	0.01236	-0.44797	0.19537	-0.07089	0.32680	0.30709	-0.46709	0.03305	0.29990	0.17620	0.09536	-0.04413	-0.01291	0.10190	-0.27744	0.19564	-0.22771	-0.12607	0.40451	-0.60630	0.03734	-0.00435	-0.06348	0.27601	0.28543	-0.47649	-0.04146	0.07346	-0.34208	0.41301	0.33260	0.02470	0.25845	0.12617	0.22168	0.65658	-0.10955	-0.41938	-0.02336	-0.03811	0.34795	-0.16445	-0.06646	0.65506	-0.20511	0.47410	0.13549	-0.16377	0.06864	-0.23065	-0.14960	0.15882	0.14278	-0.11895	-0.27789	0.23441	0.23153	-0.25850	-0.05624	-0.14404	-0.69846	-0.54949	0.23527	0.15414	-0.56775	-0.06621	0.39484	-0.15362	-0.08367	-0.05373	0.09268
-0.07244	-0.13245	0.03059	0.13114	0.26095	0.04313	-0.10033	0.10176	0.13753	0.26420	-0.10291	-0.03598	-0.21830	-0.48349	-0.16428	-0.12343	0.03149	-0.01305	-0.12849	-0.07362	-0.23517	-0.04306	0.11579	0.05579	0.07877	-0.06707	-0.59861	0.47749	0.09972	0.40691	0.44379	0.05431	-0.06937	-0.03241	0.20031	0.17484	-0.13045	-0.15803	-0.20169	-0.17395	0.25571	-0.20714	-0.13966	0.38672	-0.10270	0.07779	-0.14015	0.11356	0.01596	-0.16501	0.04353	0.21562	-0.00793	0.16133	0.24745	-0.21001	0.18042	-0.06472	0.65514	0.13249	0.51037	-0.19905	-0.50971	-0.04733	-0.15394	0.10259	-0.18238	-0.00955	0.26229	0.10312	-0.02408	-0.42825	-0.24277	0.28448	-0.35635	0.01725	-0.03364	-0.05807	-0.15486	0.03649	0.03319	-0.27613	0.15515	0.19784	0.00527	-0.30215	-0.16208	0.27042	-0.01899	-0.05377	-0.39326	0.07603	-0.19504	0.18622	-0.17400	0.06416	-0.06893	-0.29117	0.34412	-0.20088	0.25499	0.36826	-0.49118	-0.11254	-0.16633	0.15598	0.03802	0.15908	-0.11878	-0.08380	0.11348	0.13050	0.13398	0.43739	-0.25180	-0.40351	-0.05866	0.48176	0.44657	0.41967	-0.04612	0.03893	0.08440	0.03087	0.22031	0.05282	0.25448	-0.10757	0.26133	0.01417	-0.34632	0.13450	-0.10108	0.21440	0.03776	-0.21161	0.04635	0.08109	0.26927	0.19951	0.15797	0.10359	-0.04530	0.03011	0.25376	0.00096	0.13615	0.18860	-0.17265	0.01749	-0.20043	0.16169	0.14560	0.23928	-0.16914	-0.17550	0.05158	-0.35910	0.23117	0.15561	-0.11892	0.28809	0.15460	0.05876	0.25445	-0.37560	-0.21472	0.00827	-0.04389	0.04355	-0.34399	0.14391	0.39326	-0.04110	0.08416	0.20471	-0.26307	-0.01821	-0.52438	-0.45056	-0.12566	0.50467	-0.07433	0.02486	0.05410	0.29462	0.15872	0.03733	-0.04955	-0.29859	-0.26532	0.00493	0.16711	-0.19678	-0.20336	0.22015	-0.09748	-0.17268	0.06297	0.09579
